time,step,voltage,current,chgAh,disAh
194,5,3.04422,-0.0,0,0.0
195,5,3.04422,-0.0,0,0.0
196,5,3.04455,-0.0,0,0.0
197,5,3.04455,-0.0,0,0.0
198,5,3.04439,-0.0,0,0.0
199,5,3.04439,-0.0,0,0.0
200,5,3.04455,-0.0,0,0.0
201,5,3.04439,-0.0,0,0.0
202,5,3.04455,-0.0,0,0.0
203,5,3.04439,-0.0,0,0.0
204,5,3.04439,-0.0,0,0.0
205,5,3.04455,-0.0,0,0.0
206,5,3.04455,-0.0,0,0.0
207,5,3.04471,-0.0,0,0.0
208,5,3.04439,-0.0,0,0.0
209,5,3.04455,-0.0,0,0.0
210,5,3.04455,-0.0,0,0.0
211,5,3.04471,-0.0,0,0.0
212,5,3.04471,-0.0,0,0.0
213,5,3.04471,-0.0,0,0.0
214,5,3.04455,-0.0,0,0.0
215,5,3.04471,-0.0,0,0.0
216,5,3.04471,-0.0,0,0.0
217,5,3.04439,-0.0,0,0.0
218,5,3.04455,-0.0,0,0.0
219,5,3.04439,-0.0,0,0.0
220,5,3.04455,-0.0,0,0.0
221,5,3.04455,-0.0,0,0.0
222,5,3.04455,-0.0,0,0.0
223,5,3.04455,-0.0,0,0.0
224,5,3.04471,-0.0,0,0.0
225,5,3.04455,-0.0,0,0.0
226,5,3.04455,-0.0,0,0.0
227,5,3.04455,-0.0,0,0.0
228,5,3.04439,-0.0,0,0.0
229,5,3.04439,-0.0,0,0.0
230,5,3.04422,-0.0,0,0.0
231,5,3.04439,-0.0,0,0.0
232,5,3.04455,-0.0,0,0.0
233,5,3.04471,-0.0,0,0.0
234,5,3.04455,-0.0,0,0.0
235,5,3.04439,-0.0,0,0.0
236,5,3.04439,-0.0,0,0.0
237,5,3.04439,-0.0,0,0.0
238,5,3.04455,-0.0,0,0.0
239,5,3.04487,-0.0,0,0.0
240,5,3.04471,-0.0,0,0.0
241,5,3.04471,-0.0,0,0.0
242,5,3.04471,-0.0,0,0.0
243,5,3.04455,-0.0,0,0.0
244,5,3.04455,-0.0,0,0.0
245,5,3.04471,-0.0,0,0.0
246,5,3.04487,-0.0,0,0.0
247,5,3.04487,-0.0,0,0.0
248,5,3.04455,-0.0,0,0.0
249,5,3.04455,-0.0,0,0.0
250,5,3.04455,-0.0,0,0.0
251,5,3.04439,-0.0,0,0.0
252,5,3.04455,-0.0,0,0.0
253,5,3.04455,-0.0,0,0.0
254,5,3.04471,-0.0,0,0.0
255,5,3.04471,-0.0,0,0.0
256,5,3.04439,-0.0,0,0.0
257,5,3.04439,-0.0,0,0.0
258,5,3.04455,-0.0,0,0.0
259,5,3.04471,-0.0,0,0.0
260,5,3.04487,-0.0,0,0.0
261,5,3.04487,-0.0,0,0.0
262,5,3.04487,-0.0,0,0.0
263,5,3.04487,-0.0,0,0.0
264,5,3.04487,-0.0,0,0.0
265,5,3.04471,-0.0,0,0.0
266,5,3.04503,-0.0,0,0.0
267,5,3.04503,-0.0,0,0.0
268,5,3.04519,-0.0,0,0.0
269,5,3.04503,-0.0,0,0.0
270,5,3.04487,-0.0,0,0.0
271,5,3.04487,-0.0,0,0.0
272,5,3.04487,-0.0,0,0.0
273,5,3.04503,-0.0,0,0.0
