time,step,voltage,current,chgAh,disAh
124633,10,3.05796,-10.00158,1.37723,0
124634,10,3.05812,-10.00158,1.38001,0
124635,10,3.05845,-10.00158,1.38278,0
124636,10,3.05861,-10.00158,1.38556,0
124637,10,3.05877,-10.00158,1.38834,0
124638,10,3.05893,-10.00158,1.39112,0
124639,10,3.05926,-10.00158,1.3939,0
124640,10,3.05942,-10.00158,1.39667,0
124641,10,3.05958,-10.00158,1.39945,0
124642,10,3.0599,-10.00158,1.40222,0
124643,10,3.06006,-10.00158,1.405,0
124644,10,3.06023,-10.00158,1.40778,0
124645,10,3.06055,-10.00158,1.41056,0
124646,10,3.06055,-10.00158,1.41333,0
124647,10,3.06087,-9.99523,1.41611,0
124648,10,3.0612,-10.00158,1.41888,0
124649,10,3.0612,-9.99523,1.42166,0
124650,10,3.06152,-9.99523,1.42444,0
124651,10,3.06168,-9.99523,1.42722,0
124652,10,3.062,-10.00158,1.42999,0
124653,10,3.06217,-9.99523,1.43277,0
124654,10,3.06249,-10.00158,1.43554,0
124655,10,3.06249,-10.00158,1.43832,0
124656,10,3.06281,-10.00158,1.4411,0
124657,10,3.06314,-10.00158,1.44388,0
124658,10,3.0633,-10.00158,1.44665,0
124659,10,3.06346,-9.99523,1.44943,0
124660,10,3.06378,-9.99523,1.45221,0
124661,10,3.06378,-10.00158,1.45498,0
124662,10,3.06411,-10.00158,1.45776,0
124663,10,3.06443,-9.99523,1.46053,0
124664,10,3.06459,-10.00158,1.46332,0
124665,10,3.06491,-10.00158,1.46609,0
124666,10,3.06508,-9.99523,1.46886,0
124667,10,3.06524,-9.99523,1.47164,0
124668,10,3.06556,-10.00158,1.47442,0
124669,10,3.06572,-9.99523,1.4772,0
124670,10,3.06588,-10.00158,1.47997,0
124671,10,3.06605,-10.00158,1.48275,0
124672,10,3.06637,-9.99523,1.48553,0
124673,10,3.06653,-9.99523,1.4883,0
124674,10,3.06669,-9.99523,1.49108,0
124675,10,3.06685,-10.00158,1.49385,0
124676,10,3.06701,-9.99523,1.49663,0
124677,10,3.06734,-9.99523,1.49941,0
124678,10,3.06734,-10.00158,1.50219,0
124679,10,3.0675,-9.99523,1.50496,0
124680,10,3.06766,-9.99523,1.50774,0
124681,10,3.06798,-10.00158,1.51051,0
124682,10,3.06815,-9.99523,1.51329,0
124683,10,3.06831,-9.99523,1.51607,0
